method,puzzle,step,q,correct
"Q-ascent, lr=0.2",95,4,-9.3579683303833,False
"Q-ascent, lr=0.2",95,5,-9.611023902893066,False
"Q-ascent, lr=0.2",95,6,-9.200040817260742,False
"Q-ascent, lr=0.2",96,1,-9.77716064453125,False
"Q-ascent, lr=0.2",96,2,-9.638654708862305,False
"Q-ascent, lr=0.2",96,3,-9.506502151489258,False
"Q-ascent, lr=0.2",96,4,-9.324984550476074,False
"Q-ascent, lr=0.2",96,5,-9.470544815063477,False
"Q-ascent, lr=0.2",96,6,-9.280054092407227,False
"Q-ascent, lr=0.2",97,1,-6.419816017150879,False
"Q-ascent, lr=0.2",97,2,-8.618045806884766,False
"Q-ascent, lr=0.2",97,3,-8.984162330627441,False
"Q-ascent, lr=0.2",97,4,-9.534881591796875,False
"Q-ascent, lr=0.2",97,5,-9.320257186889648,False
"Q-ascent, lr=0.2",97,6,-9.499921798706055,False
"Q-ascent, lr=0.2",98,1,-9.839622497558594,False
"Q-ascent, lr=0.2",98,2,-10.820097923278809,False
"Q-ascent, lr=0.2",98,3,-10.142016410827637,False
"Q-ascent, lr=0.2",98,4,-11.132537841796875,False
"Q-ascent, lr=0.2",98,5,-9.899658203125,False
"Q-ascent, lr=0.2",98,6,-10.66314697265625,False
"Q-ascent, lr=0.2",99,1,-8.014459609985352,False
"Q-ascent, lr=0.2",99,2,-7.034598350524902,False
"Q-ascent, lr=0.2",99,3,-6.6403584480285645,False
"Q-ascent, lr=0.2",99,4,-7.354953765869141,False
"Q-ascent, lr=0.2",99,5,-6.927028656005859,False
"Q-ascent, lr=0.2",99,6,-7.31510066986084,False
"Q-ascent, lr=0.2",100,1,-7.638874053955078,False
"Q-ascent, lr=0.2",100,2,-8.544801712036133,False
"Q-ascent, lr=0.2",100,3,-8.479674339294434,False
"Q-ascent, lr=0.2",100,4,-8.595725059509277,False
"Q-ascent, lr=0.2",100,5,-8.531131744384766,False
"Q-ascent, lr=0.2",100,6,-8.659510612487793,False
"Q-ascent, lr=0.2",101,1,-7.365194797515869,False
"Q-ascent, lr=0.2",101,2,-7.353625297546387,False
"Q-ascent, lr=0.2",101,3,-7.369013786315918,False
"Q-ascent, lr=0.2",101,4,-7.474127292633057,False
"Q-ascent, lr=0.2",101,5,-7.996353626251221,False
"Q-ascent, lr=0.2",101,6,-7.686321258544922,False
"Q-ascent, lr=0.2",102,1,-10.246975898742676,False
"Q-ascent, lr=0.2",102,2,-11.036121368408203,False
"Q-ascent, lr=0.2",102,3,-10.0455961227417,False
"Q-ascent, lr=0.2",102,4,-10.455659866333008,False
"Q-ascent, lr=0.2",102,5,-10.316758155822754,False
"Q-ascent, lr=0.2",102,6,-10.194133758544922,False
"Q-ascent, lr=0.2",103,1,-12.018989562988281,False
"Q-ascent, lr=0.2",103,2,-10.424091339111328,False
"Q-ascent, lr=0.2",103,3,-10.719106674194336,False
"Q-ascent, lr=0.2",103,4,-10.515586853027344,False
"Q-ascent, lr=0.2",103,5,-10.034252166748047,False
"Q-ascent, lr=0.2",103,6,-10.461984634399414,False
"Q-ascent, lr=0.2",104,1,-8.07644271850586,False
"Q-ascent, lr=0.2",104,2,-6.4243268966674805,False
"Q-ascent, lr=0.2",104,3,-7.7316365242004395,False
"Q-ascent, lr=0.2",104,4,-6.823851585388184,False
"Q-ascent, lr=0.2",104,5,-6.784037113189697,False
"Q-ascent, lr=0.2",104,6,-7.6057844161987305,False
"Q-ascent, lr=0.2",105,1,-7.766395568847656,False
"Q-ascent, lr=0.2",105,2,-10.832727432250977,False
"Q-ascent, lr=0.2",105,3,-10.14745044708252,False
"Q-ascent, lr=0.2",105,4,-11.036670684814453,False
"Q-ascent, lr=0.2",105,5,-11.072790145874023,False
"Q-ascent, lr=0.2",105,6,-10.127046585083008,False
"Q-ascent, lr=0.2",106,1,-5.313004493713379,True
"Q-ascent, lr=0.2",106,2,-6.025792121887207,True
"Q-ascent, lr=0.2",106,3,6.6854753494262695,True
"Q-ascent, lr=0.2",106,4,7.659125328063965,True
"Q-ascent, lr=0.2",106,5,7.679991722106934,True
"Q-ascent, lr=0.2",106,6,7.668805122375488,True
"Q-ascent, lr=0.2",107,1,-8.999578475952148,False
"Q-ascent, lr=0.2",107,2,-10.2476224899292,False
"Q-ascent, lr=0.2",107,3,-10.59102725982666,False
"Q-ascent, lr=0.2",107,4,-9.861717224121094,False
"Q-ascent, lr=0.2",107,5,-10.419954299926758,False
"Q-ascent, lr=0.2",107,6,-9.743741989135742,False
"Q-ascent, lr=0.2",108,1,-9.342296600341797,False
"Q-ascent, lr=0.2",108,2,-9.412723541259766,False
"Q-ascent, lr=0.2",108,3,-8.774645805358887,False
"Q-ascent, lr=0.2",108,4,-9.142478942871094,False
"Q-ascent, lr=0.2",108,5,-8.836431503295898,False
"Q-ascent, lr=0.2",108,6,-9.237799644470215,False
"Q-ascent, lr=0.2",109,1,-9.58725357055664,False
"Q-ascent, lr=0.2",109,2,-10.763107299804688,False
"Q-ascent, lr=0.2",109,3,-10.478584289550781,False
"Q-ascent, lr=0.2",109,4,-10.630133628845215,False
"Q-ascent, lr=0.2",109,5,-11.028006553649902,False
"Q-ascent, lr=0.2",109,6,-10.529949188232422,False
"Q-ascent, lr=0.2",110,1,-5.64216423034668,True
"Q-ascent, lr=0.2",110,2,-3.5504257678985596,True
"Q-ascent, lr=0.2",110,3,-4.053464412689209,True
"Q-ascent, lr=0.2",110,4,-5.001356601715088,True
"Q-ascent, lr=0.2",110,5,-4.5613837242126465,True
"Q-ascent, lr=0.2",110,6,7.887698173522949,True
"Q-ascent, lr=0.2",111,1,-6.240090847015381,False
"Q-ascent, lr=0.2",111,2,-6.541253566741943,False
"Q-ascent, lr=0.2",111,3,-8.510047912597656,False
"Q-ascent, lr=0.2",111,4,-7.486050605773926,False
"Q-ascent, lr=0.2",111,5,-7.184528350830078,False
"Q-ascent, lr=0.2",111,6,-7.272182464599609,False
"Q-ascent, lr=0.2",112,1,-6.975489139556885,False
"Q-ascent, lr=0.2",112,2,-6.705753326416016,False
"Q-ascent, lr=0.2",112,3,-5.745115756988525,False
"Q-ascent, lr=0.2",112,4,-7.0134596824646,False
"Q-ascent, lr=0.2",112,5,-9.257293701171875,False
"Q-ascent, lr=0.2",112,6,-6.938331604003906,False
"Q-ascent, lr=0.2",113,1,-10.394948959350586,False
"Q-ascent, lr=0.2",113,2,-8.777045249938965,False
"Q-ascent, lr=0.2",113,3,-9.917350769042969,False
"Q-ascent, lr=0.2",113,4,-8.884318351745605,False
"Q-ascent, lr=0.2",113,5,-9.813858985900879,False
"Q-ascent, lr=0.2",113,6,-8.951637268066406,False
"Q-ascent, lr=0.2",114,1,-9.746012687683105,False
"Q-ascent, lr=0.2",114,2,-10.185894012451172,False
"Q-ascent, lr=0.2",114,3,-10.066268920898438,False
"Q-ascent, lr=0.2",114,4,-10.025894165039062,False
"Q-ascent, lr=0.2",114,5,-10.224286079406738,False
"Q-ascent, lr=0.2",114,6,-10.243721008300781,False
"Q-ascent, lr=0.2",115,1,-10.152722358703613,False
"Q-ascent, lr=0.2",115,2,-9.916259765625,False
"Q-ascent, lr=0.2",115,3,-10.753727912902832,False
"Q-ascent, lr=0.2",115,4,-10.51070785522461,False
"Q-ascent, lr=0.2",115,5,-10.618934631347656,False
"Q-ascent, lr=0.2",115,6,-10.598721504211426,False
"Q-ascent, lr=0.2",116,1,-3.543414831161499,False
"Q-ascent, lr=0.2",116,2,-6.036823272705078,False
"Q-ascent, lr=0.2",116,3,-5.421020030975342,False
"Q-ascent, lr=0.2",116,4,-4.105685710906982,False
"Q-ascent, lr=0.2",116,5,-4.715457439422607,False
"Q-ascent, lr=0.2",116,6,-3.6541335582733154,False
"Q-ascent, lr=0.2",117,1,-9.241186141967773,False
"Q-ascent, lr=0.2",117,2,-9.79329776763916,False
"Q-ascent, lr=0.2",117,3,-9.87510871887207,False
"Q-ascent, lr=0.2",117,4,-10.018917083740234,False
"Q-ascent, lr=0.2",117,5,-10.09742546081543,False
"Q-ascent, lr=0.2",117,6,-9.876368522644043,False
"Q-ascent, lr=0.2",118,1,-11.283271789550781,False
"Q-ascent, lr=0.2",118,2,-10.29437255859375,False
"Q-ascent, lr=0.2",118,3,-9.77386474609375,False
"Q-ascent, lr=0.2",118,4,-10.506056785583496,False
"Q-ascent, lr=0.2",118,5,-9.580693244934082,False
"Q-ascent, lr=0.2",118,6,-10.74264907836914,False
"Q-ascent, lr=0.2",119,1,-3.7959401607513428,True
"Q-ascent, lr=0.2",119,2,7.538769721984863,True
"Q-ascent, lr=0.2",119,3,7.667716979980469,True
"Q-ascent, lr=0.2",119,4,7.684354782104492,True
"Q-ascent, lr=0.2",119,5,7.690871238708496,True
"Q-ascent, lr=0.2",119,6,7.679608345031738,True
"Q-ascent, lr=0.2",120,1,-10.451652526855469,False
"Q-ascent, lr=0.2",120,2,-8.9393310546875,False
"Q-ascent, lr=0.2",120,3,-9.967329025268555,False
"Q-ascent, lr=0.2",120,4,-9.711202621459961,False
"Q-ascent, lr=0.2",120,5,-10.112927436828613,False
"Q-ascent, lr=0.2",120,6,-9.82070255279541,False
"Q-ascent, lr=0.2",121,1,-11.511024475097656,False
"Q-ascent, lr=0.2",121,2,-12.489143371582031,False
"Q-ascent, lr=0.2",121,3,-12.239811897277832,False
"Q-ascent, lr=0.2",121,4,-12.10000228881836,False
"Q-ascent, lr=0.2",121,5,-11.813623428344727,False
"Q-ascent, lr=0.2",121,6,-12.044511795043945,False
"Q-ascent, lr=0.2",122,1,-7.230975151062012,True
"Q-ascent, lr=0.2",122,2,7.731528282165527,True
"Q-ascent, lr=0.2",122,3,7.179268836975098,True
"Q-ascent, lr=0.2",122,4,7.169985771179199,True
"Q-ascent, lr=0.2",122,5,7.186988830566406,True
"Q-ascent, lr=0.2",122,6,7.159777641296387,True
"Q-ascent, lr=0.2",123,1,-3.1578214168548584,True
"Q-ascent, lr=0.2",123,2,6.262127876281738,True
"Q-ascent, lr=0.2",123,3,6.703020095825195,True
"Q-ascent, lr=0.2",123,4,6.718750953674316,True
"Q-ascent, lr=0.2",123,5,6.71224308013916,True
"Q-ascent, lr=0.2",123,6,6.694148063659668,True
"Q-ascent, lr=0.2",124,1,-11.077369689941406,False
"Q-ascent, lr=0.2",124,2,-11.446416854858398,False
"Q-ascent, lr=0.2",124,3,-11.735764503479004,False
"Q-ascent, lr=0.2",124,4,-11.329920768737793,False
"Q-ascent, lr=0.2",124,5,-11.54837417602539,False
"Q-ascent, lr=0.2",124,6,-10.571003913879395,False
"Q-ascent, lr=0.2",125,1,-9.625629425048828,False
"Q-ascent, lr=0.2",125,2,-9.40420913696289,False
"Q-ascent, lr=0.2",125,3,-9.80569076538086,False
"Q-ascent, lr=0.2",125,4,-8.956462860107422,False
"Q-ascent, lr=0.2",125,5,-9.53402328491211,False
"Q-ascent, lr=0.2",125,6,-9.176224708557129,False
"Q-ascent, lr=0.2",126,1,-8.774362564086914,False
"Q-ascent, lr=0.2",126,2,-10.412446022033691,False
"Q-ascent, lr=0.2",126,3,-10.545938491821289,False
"Q-ascent, lr=0.2",126,4,-10.439047813415527,False
"Q-ascent, lr=0.2",126,5,-10.491440773010254,False
"Q-ascent, lr=0.2",126,6,-10.418947219848633,False
"Q-ascent, lr=0.2",127,1,-9.397483825683594,True
"Q-ascent, lr=0.2",127,2,7.50539493560791,True
"Q-ascent, lr=0.2",127,3,7.407322883605957,True
"Q-ascent, lr=0.2",127,4,7.40793514251709,True
"Q-ascent, lr=0.2",127,5,7.418997764587402,True
"Q-ascent, lr=0.2",127,6,7.423846244812012,True
"Q-ascent, lr=0.5",0,1,-8.46257209777832,False
"Q-ascent, lr=0.5",0,2,-9.763965606689453,False
"Q-ascent, lr=0.5",0,3,-10.36666488647461,False
"Q-ascent, lr=0.5",0,4,-9.833446502685547,False
"Q-ascent, lr=0.5",0,5,-10.112760543823242,False
"Q-ascent, lr=0.5",0,6,-9.348640441894531,False
"Q-ascent, lr=0.5",1,1,-11.112605094909668,True
"Q-ascent, lr=0.5",1,2,-7.171719551086426,True
"Q-ascent, lr=0.5",1,3,8.255507469177246,True
"Q-ascent, lr=0.5",1,4,7.917513847351074,True
"Q-ascent, lr=0.5",1,5,7.891465187072754,True
"Q-ascent, lr=0.5",1,6,7.895575523376465,True
"Q-ascent, lr=0.5",2,1,-11.196619033813477,False
"Q-ascent, lr=0.5",2,2,-10.460357666015625,False
"Q-ascent, lr=0.5",2,3,-10.523521423339844,False
"Q-ascent, lr=0.5",2,4,-10.435699462890625,False
"Q-ascent, lr=0.5",2,5,-10.287054061889648,False
"Q-ascent, lr=0.5",2,6,-10.560041427612305,False
"Q-ascent, lr=0.5",3,1,-9.278436660766602,False
"Q-ascent, lr=0.5",3,2,-8.784553527832031,False
"Q-ascent, lr=0.5",3,3,-8.752391815185547,False
"Q-ascent, lr=0.5",3,4,-8.921144485473633,False
"Q-ascent, lr=0.5",3,5,-9.24728775024414,False
"Q-ascent, lr=0.5",3,6,-8.83523178100586,False
"Q-ascent, lr=0.5",4,1,-6.256138801574707,False
"Q-ascent, lr=0.5",4,2,-9.572922706604004,False
"Q-ascent, lr=0.5",4,3,-10.790945053100586,False
"Q-ascent, lr=0.5",4,4,-8.735681533813477,False
"Q-ascent, lr=0.5",4,5,-10.229609489440918,False
"Q-ascent, lr=0.5",4,6,-8.740341186523438,False
"Q-ascent, lr=0.5",5,1,-8.276941299438477,False
"Q-ascent, lr=0.5",5,2,-4.245048522949219,False
"Q-ascent, lr=0.5",5,3,-9.25028133392334,False
"Q-ascent, lr=0.5",5,4,-7.430222511291504,False
"Q-ascent, lr=0.5",5,5,-7.583239555358887,False
"Q-ascent, lr=0.5",5,6,-8.02563762664795,False
"Q-ascent, lr=0.5",6,1,-8.798572540283203,False
"Q-ascent, lr=0.5",6,2,-7.366788387298584,False
"Q-ascent, lr=0.5",6,3,-8.145755767822266,False
"Q-ascent, lr=0.5",6,4,-8.164819717407227,False
"Q-ascent, lr=0.5",6,5,-8.403705596923828,False
"Q-ascent, lr=0.5",6,6,-7.783953666687012,False
"Q-ascent, lr=0.5",7,1,-10.483450889587402,False
"Q-ascent, lr=0.5",7,2,-6.144627094268799,False
"Q-ascent, lr=0.5",7,3,-9.498127937316895,False
"Q-ascent, lr=0.5",7,4,-9.767038345336914,False
"Q-ascent, lr=0.5",7,5,-9.170053482055664,False
"Q-ascent, lr=0.5",7,6,-8.5571928024292,False
"Q-ascent, lr=0.5",8,1,-6.372468948364258,False
"Q-ascent, lr=0.5",8,2,-8.891661643981934,False
"Q-ascent, lr=0.5",8,3,-7.786383152008057,False
"Q-ascent, lr=0.5",8,4,-8.601791381835938,False
"Q-ascent, lr=0.5",8,5,-8.11076545715332,False
"Q-ascent, lr=0.5",8,6,-8.128575325012207,False
"Q-ascent, lr=0.5",9,1,-7.170443534851074,True
"Q-ascent, lr=0.5",9,2,-7.782197952270508,True
"Q-ascent, lr=0.5",9,3,-9.633723258972168,True
"Q-ascent, lr=0.5",9,4,-6.465427875518799,True
"Q-ascent, lr=0.5",9,5,7.464312553405762,True
"Q-ascent, lr=0.5",9,6,7.180403709411621,True
"Q-ascent, lr=0.5",10,1,-7.691312789916992,False
"Q-ascent, lr=0.5",10,2,-7.992157459259033,False
"Q-ascent, lr=0.5",10,3,-3.6055688858032227,False
"Q-ascent, lr=0.5",10,4,-4.026360511779785,False
"Q-ascent, lr=0.5",10,5,-5.870804786682129,False
"Q-ascent, lr=0.5",10,6,-7.550148010253906,False
"Q-ascent, lr=0.5",11,1,-10.106071472167969,False
"Q-ascent, lr=0.5",11,2,-9.352296829223633,False
"Q-ascent, lr=0.5",11,3,-9.150657653808594,False
"Q-ascent, lr=0.5",11,4,-9.552918434143066,False
"Q-ascent, lr=0.5",11,5,-9.595292091369629,False
"Q-ascent, lr=0.5",11,6,-9.849653244018555,False
"Q-ascent, lr=0.5",12,1,-3.3036861419677734,False
"Q-ascent, lr=0.5",12,2,-9.46168041229248,False
"Q-ascent, lr=0.5",12,3,-8.932210922241211,False
"Q-ascent, lr=0.5",12,4,-8.191972732543945,False
"Q-ascent, lr=0.5",12,5,-8.347078323364258,False
"Q-ascent, lr=0.5",12,6,-8.75937271118164,False
"Q-ascent, lr=0.5",13,1,-6.946000099182129,False
"Q-ascent, lr=0.5",13,2,-8.65818977355957,False
"Q-ascent, lr=0.5",13,3,-7.913046836853027,False
"Q-ascent, lr=0.5",13,4,-7.505198955535889,False
"Q-ascent, lr=0.5",13,5,-7.964542388916016,False
"Q-ascent, lr=0.5",13,6,-8.146078109741211,False
"Q-ascent, lr=0.5",14,1,-4.99877405166626,False
"Q-ascent, lr=0.5",14,2,-7.866665840148926,False
"Q-ascent, lr=0.5",14,3,-10.170398712158203,False
"Q-ascent, lr=0.5",14,4,-9.138212203979492,False
"Q-ascent, lr=0.5",14,5,-10.554075241088867,False
"Q-ascent, lr=0.5",14,6,-9.374563217163086,False
"Q-ascent, lr=0.5",15,1,-10.141559600830078,False
"Q-ascent, lr=0.5",15,2,-10.312101364135742,False
"Q-ascent, lr=0.5",15,3,-9.17636489868164,False
"Q-ascent, lr=0.5",15,4,-10.010030746459961,False
"Q-ascent, lr=0.5",15,5,-9.413028717041016,False
"Q-ascent, lr=0.5",15,6,-10.296600341796875,False
"Q-ascent, lr=0.5",16,1,-10.276314735412598,False
"Q-ascent, lr=0.5",16,2,-9.718915939331055,False
"Q-ascent, lr=0.5",16,3,-9.084709167480469,False
"Q-ascent, lr=0.5",16,4,-9.124297142028809,False
"Q-ascent, lr=0.5",16,5,-9.107501983642578,False
"Q-ascent, lr=0.5",16,6,-8.545797348022461,False
"Q-ascent, lr=0.5",17,1,-8.357906341552734,False
"Q-ascent, lr=0.5",17,2,-7.267736911773682,False
"Q-ascent, lr=0.5",17,3,-7.357222557067871,False
"Q-ascent, lr=0.5",17,4,-7.745578289031982,False
"Q-ascent, lr=0.5",17,5,-7.330807685852051,False
"Q-ascent, lr=0.5",17,6,-7.125117301940918,False
"Q-ascent, lr=0.5",18,1,-8.176397323608398,False
"Q-ascent, lr=0.5",18,2,-9.18295669555664,False
"Q-ascent, lr=0.5",18,3,-9.752185821533203,False
"Q-ascent, lr=0.5",18,4,-9.864524841308594,False
"Q-ascent, lr=0.5",18,5,-9.250173568725586,False
"Q-ascent, lr=0.5",18,6,-9.637267112731934,False
"Q-ascent, lr=0.5",19,1,-9.45128059387207,False
"Q-ascent, lr=0.5",19,2,-8.57425308227539,False
"Q-ascent, lr=0.5",19,3,-9.278986930847168,False
"Q-ascent, lr=0.5",19,4,-7.529252052307129,False
"Q-ascent, lr=0.5",19,5,-7.712014675140381,False
"Q-ascent, lr=0.5",19,6,-7.280367851257324,False
"Q-ascent, lr=0.5",20,1,-3.0510213375091553,False
"Q-ascent, lr=0.5",20,2,-6.0506062507629395,False
"Q-ascent, lr=0.5",20,3,-6.059359550476074,False
"Q-ascent, lr=0.5",20,4,-7.346116542816162,False
"Q-ascent, lr=0.5",20,5,-8.97918701171875,False
"Q-ascent, lr=0.5",20,6,-7.064624786376953,False
"Q-ascent, lr=0.5",21,1,-11.302692413330078,False
"Q-ascent, lr=0.5",21,2,-10.500638961791992,False
"Q-ascent, lr=0.5",21,3,-10.489673614501953,False
"Q-ascent, lr=0.5",21,4,-10.518136978149414,False
"Q-ascent, lr=0.5",21,5,-10.546412467956543,False
"Q-ascent, lr=0.5",21,6,-10.35830020904541,False
"Q-ascent, lr=0.5",22,1,-7.326174736022949,True
"Q-ascent, lr=0.5",22,2,-2.1251463890075684,True
"Q-ascent, lr=0.5",22,3,8.395503997802734,True
"Q-ascent, lr=0.5",22,4,8.312411308288574,True
"Q-ascent, lr=0.5",22,5,8.313288688659668,True
"Q-ascent, lr=0.5",22,6,8.312227249145508,True
"Q-ascent, lr=0.5",23,1,-8.608559608459473,False
"Q-ascent, lr=0.5",23,2,-7.628008842468262,False
"Q-ascent, lr=0.5",23,3,-8.298835754394531,False
"Q-ascent, lr=0.5",23,4,-8.384064674377441,False
"Q-ascent, lr=0.5",23,5,-8.269495964050293,False
"Q-ascent, lr=0.5",23,6,-8.295964241027832,False
"Q-ascent, lr=0.5",24,1,-8.979608535766602,False
"Q-ascent, lr=0.5",24,2,-7.738692283630371,False
"Q-ascent, lr=0.5",24,3,-7.842407703399658,False
"Q-ascent, lr=0.5",24,4,-8.7030611038208,False
"Q-ascent, lr=0.5",24,5,-8.975946426391602,False
"Q-ascent, lr=0.5",24,6,-8.938480377197266,False
"Q-ascent, lr=0.5",25,1,-9.396543502807617,False
"Q-ascent, lr=0.5",25,2,-9.280839920043945,False
"Q-ascent, lr=0.5",25,3,-9.3674898147583,False
"Q-ascent, lr=0.5",25,4,-9.249786376953125,False
"Q-ascent, lr=0.5",25,5,-9.781403541564941,False
"Q-ascent, lr=0.5",25,6,-9.204633712768555,False
"Q-ascent, lr=0.5",26,1,-3.4554316997528076,True
"Q-ascent, lr=0.5",26,2,4.066708564758301,True
"Q-ascent, lr=0.5",26,3,7.688849449157715,True
"Q-ascent, lr=0.5",26,4,7.700535774230957,True
"Q-ascent, lr=0.5",26,5,7.700159072875977,True
"Q-ascent, lr=0.5",26,6,7.7072248458862305,True
"Q-ascent, lr=0.5",27,1,-8.986478805541992,False
"Q-ascent, lr=0.5",27,2,-8.934786796569824,False
"Q-ascent, lr=0.5",27,3,-10.27381706237793,False
"Q-ascent, lr=0.5",27,4,-9.80851936340332,False
"Q-ascent, lr=0.5",27,5,-8.800238609313965,False
"Q-ascent, lr=0.5",27,6,-10.041986465454102,False
"Q-ascent, lr=0.5",28,1,-8.98309326171875,False
"Q-ascent, lr=0.5",28,2,-10.406810760498047,False
"Q-ascent, lr=0.5",28,3,-9.945137023925781,False
"Q-ascent, lr=0.5",28,4,-10.627084732055664,False
"Q-ascent, lr=0.5",28,5,-10.439309120178223,False
"Q-ascent, lr=0.5",28,6,-9.860146522521973,False
"Q-ascent, lr=0.5",29,1,-7.158069610595703,False
"Q-ascent, lr=0.5",29,2,-6.973286151885986,False
"Q-ascent, lr=0.5",29,3,-7.396856784820557,False
"Q-ascent, lr=0.5",29,4,-6.897797107696533,False
"Q-ascent, lr=0.5",29,5,-7.324227333068848,False
"Q-ascent, lr=0.5",29,6,-6.659908294677734,False
"Q-ascent, lr=0.5",30,1,-6.436699867248535,False
"Q-ascent, lr=0.5",30,2,-8.830930709838867,False
"Q-ascent, lr=0.5",30,3,-8.30295181274414,False
"Q-ascent, lr=0.5",30,4,-9.099853515625,False
"Q-ascent, lr=0.5",30,5,-8.017727851867676,False
"Q-ascent, lr=0.5",30,6,-8.709096908569336,False
"Q-ascent, lr=0.5",31,1,-10.207386016845703,False
"Q-ascent, lr=0.5",31,2,-10.358880996704102,False
"Q-ascent, lr=0.5",31,3,-10.526204109191895,False
"Q-ascent, lr=0.5",31,4,-9.882004737854004,False
"Q-ascent, lr=0.5",31,5,-9.974212646484375,False
"Q-ascent, lr=0.5",31,6,-9.792089462280273,False
"Q-ascent, lr=0.5",32,1,-4.002538681030273,False
"Q-ascent, lr=0.5",32,2,-4.946236610412598,False
"Q-ascent, lr=0.5",32,3,-5.909951210021973,False
"Q-ascent, lr=0.5",32,4,-6.77195930480957,False
"Q-ascent, lr=0.5",32,5,-4.164140224456787,False
"Q-ascent, lr=0.5",32,6,-7.435997009277344,False
"Q-ascent, lr=0.5",33,1,-7.784397125244141,False
"Q-ascent, lr=0.5",33,2,-8.382613182067871,False
"Q-ascent, lr=0.5",33,3,-8.350929260253906,False
"Q-ascent, lr=0.5",33,4,-8.547652244567871,False
"Q-ascent, lr=0.5",33,5,-8.646021842956543,False
"Q-ascent, lr=0.5",33,6,-8.416038513183594,False
"Q-ascent, lr=0.5",34,1,-7.777133941650391,False
"Q-ascent, lr=0.5",34,2,-7.547324180603027,False
"Q-ascent, lr=0.5",34,3,-8.726600646972656,False
"Q-ascent, lr=0.5",34,4,-8.954383850097656,False
"Q-ascent, lr=0.5",34,5,-8.524892807006836,False
"Q-ascent, lr=0.5",34,6,-8.387613296508789,False
"Q-ascent, lr=0.5",35,1,-7.018710613250732,False
"Q-ascent, lr=0.5",35,2,-9.817514419555664,False
"Q-ascent, lr=0.5",35,3,-9.751731872558594,False
"Q-ascent, lr=0.5",35,4,-10.061259269714355,False
"Q-ascent, lr=0.5",35,5,-9.341896057128906,False
"Q-ascent, lr=0.5",35,6,-10.105606079101562,False
"Q-ascent, lr=0.5",36,1,-8.724457740783691,False
"Q-ascent, lr=0.5",36,2,-7.795511245727539,False
"Q-ascent, lr=0.5",36,3,-7.377591609954834,False
"Q-ascent, lr=0.5",36,4,-8.31283187866211,False
"Q-ascent, lr=0.5",36,5,-7.5935750007629395,False
"Q-ascent, lr=0.5",36,6,-8.581335067749023,False
"Q-ascent, lr=0.5",37,1,-9.533737182617188,False
"Q-ascent, lr=0.5",37,2,-9.594498634338379,False
"Q-ascent, lr=0.5",37,3,-9.55699348449707,False
"Q-ascent, lr=0.5",37,4,-9.677509307861328,False
"Q-ascent, lr=0.5",37,5,-9.945799827575684,False
"Q-ascent, lr=0.5",37,6,-9.758999824523926,False
"Q-ascent, lr=0.5",38,1,-6.98954439163208,False
"Q-ascent, lr=0.5",38,2,-7.329278945922852,False
"Q-ascent, lr=0.5",38,3,-8.08028793334961,False
"Q-ascent, lr=0.5",38,4,-7.849631309509277,False
"Q-ascent, lr=0.5",38,5,-8.155277252197266,False
"Q-ascent, lr=0.5",38,6,-7.602636814117432,False
"Q-ascent, lr=0.5",39,1,-10.006260871887207,True
"Q-ascent, lr=0.5",39,2,-6.843173980712891,True
"Q-ascent, lr=0.5",39,3,-9.994220733642578,True
"Q-ascent, lr=0.5",39,4,-8.557880401611328,True
"Q-ascent, lr=0.5",39,5,-6.6547322273254395,True
"Q-ascent, lr=0.5",39,6,8.176945686340332,True
"Q-ascent, lr=0.5",40,1,-8.775627136230469,False
"Q-ascent, lr=0.5",40,2,-5.773952484130859,False
"Q-ascent, lr=0.5",40,3,-6.976729869842529,False
"Q-ascent, lr=0.5",40,4,-7.276567459106445,False
"Q-ascent, lr=0.5",40,5,-5.882839202880859,False
"Q-ascent, lr=0.5",40,6,-5.918913841247559,False
"Q-ascent, lr=0.5",41,1,-6.595302581787109,False
"Q-ascent, lr=0.5",41,2,-9.150978088378906,False
"Q-ascent, lr=0.5",41,3,-9.979386329650879,False
"Q-ascent, lr=0.5",41,4,-10.309032440185547,False
"Q-ascent, lr=0.5",41,5,-9.056065559387207,False
"Q-ascent, lr=0.5",41,6,-10.451480865478516,False
"Q-ascent, lr=0.5",42,1,-4.577457904815674,False
"Q-ascent, lr=0.5",42,2,-6.092620849609375,False
"Q-ascent, lr=0.5",42,3,-4.794182777404785,False
"Q-ascent, lr=0.5",42,4,-5.461109161376953,False
"Q-ascent, lr=0.5",42,5,-2.033341884613037,False
"Q-ascent, lr=0.5",42,6,-6.507394313812256,False
"Q-ascent, lr=0.5",43,1,-7.401495933532715,False
"Q-ascent, lr=0.5",43,2,-10.003800392150879,False
"Q-ascent, lr=0.5",43,3,-9.458539009094238,False
"Q-ascent, lr=0.5",43,4,-9.848563194274902,False
"Q-ascent, lr=0.5",43,5,-10.143954277038574,False
"Q-ascent, lr=0.5",43,6,-10.054131507873535,False
"Q-ascent, lr=0.5",44,1,-11.038455963134766,False
"Q-ascent, lr=0.5",44,2,-10.383333206176758,False
"Q-ascent, lr=0.5",44,3,-10.238789558410645,False
"Q-ascent, lr=0.5",44,4,-10.600336074829102,False
"Q-ascent, lr=0.5",44,5,-9.52430248260498,False
"Q-ascent, lr=0.5",44,6,-11.141420364379883,False
"Q-ascent, lr=0.5",45,1,-10.45077896118164,False
"Q-ascent, lr=0.5",45,2,-10.302871704101562,False
